Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
quan,Saugnacq-et-Muret,quan,Saugnacq-et-Muret-bis,{},{},{},quand,La Réole-bis,{'d': 1},{},{},con,Cagnotte,{},{'a': 1},"{('q', 'c'): 1, ('u', 'o'): 1}"
con,Cagnotte,quan,Hure,{'q': 1},{},"{('c', 'u'): 1, ('o', 'a'): 1}",quand,Arnos,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1, ('o', 'a'): 1}",quan,Saugnacq-et-Muret,{'q': 1},{},"{('c', 'u'): 1, ('o', 'a'): 1}"
quan,Estibeaux,can,Gaas,{},{'u': 1},"{('q', 'c'): 1}",quan,Hure,{},{},{},can,Mimbaste,{},{'u': 1},"{('q', 'c'): 1}"
can,Gaas,quand,Gironde-sur-Dropt-bis,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1}",quan,Estibeaux,{'q': 1},{},"{('c', 'u'): 1}",quan,Habas,{'q': 1},{},"{('c', 'u'): 1}"
quan,Habas,can,Labatut,{},{'u': 1},"{('q', 'c'): 1}",can,Gaas,{},{'u': 1},"{('q', 'c'): 1}",,,,,
can,Labatut,quand,Lagarde,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1}",quan,Habas,{'q': 1},{},"{('c', 'u'): 1}",can,Mimbaste,{},{},{}
can,Mimbaste,quand,La Réole-bis,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1}",can,Labatut,{},{},{},quan,Estibeaux,{'q': 1},{},"{('c', 'u'): 1}"
can,Misson,kén,Parentis-en-Born,{},{},"{('c', 'k'): 1, ('a', 'é'): 1}",quan,Saramon_bis,{'q': 1},{},"{('c', 'u'): 1}",quan,Mouscardès,{'q': 1},{},"{('c', 'u'): 1}"
quan,Mouscardès,quand,La Réole,{'d': 1},{},{},can,Misson,{},{'u': 1},"{('q', 'c'): 1}",quan,Ossages,{},{},{}
quan,Ossages,quan,Pouillon,{},{},{},quan,Mouscardès,{},{},{},,,,,
quan,Pouillon,quand,Serres-Sainte-Marie,{'d': 1},{},{},quan,Ossages,{},{},{},qun,Arzacq,{},{'a': 1},{}
quand,Tilh,quan,Lamothe-Landerron,{},{'d': 1},{},can,Labastide-Cézéracq,{},"{'u': 1, 'd': 1}","{('q', 'c'): 1}",,,,,
can,Arouille,can,Morizès,{},{},{},quand,Luglon,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1}",quand,Arue,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1}"
quand,Arue,quan,Sabres,{},{'d': 1},{},quand,Mongauzy,{},{},{},can,Arouille,{},"{'u': 1, 'd': 1}","{('q', 'c'): 1}"
quand,Cachen,quan,Lencouacq,{},{'d': 1},{},quan,Lue-bis,{},{'d': 1},{},quand,Commensacq-bis,{},{},{}
quan,Labastide-d'Armagnac,can,Lavit,{},{'u': 1},"{('q', 'c'): 1}",quand,Maillas,{'d': 1},{},{},quan,Commensacq,{},{},{}
quan,Lencouacq,quan,Lugaut,{},{},{},quand,Cachen,{'d': 1},{},{},quand,Maillas,{'d': 1},{},{}
quan,Lugaut,quand,Noaillac,{'d': 1},{},{},quan,Lencouacq,{},{},{},quand,Coublucq,{'d': 1},{},{}
quand,Maillas,quan,Labastide-d'Armagnac,{},{'d': 1},{},can,Garos,{},"{'u': 1, 'd': 1}","{('q', 'c'): 1}",quan,Lencouacq,{},{'d': 1},{}
quand,Pouydesseaux,quan,Saint-Justin,{},{'d': 1},{},quan,Saint-Gor,{},{'d': 1},{},,,,,
