Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
fruts,Ygos-Saint-Saturnin,fruts,Champs-Romain,{},{},{},fruï,Camiran-bis,{},{'s': 1},"{('t', 'ï'): 1}",fruïts,Baigts,{'ï': 1},{},{}
fruïts,Baigts,fruts,Ygos-Saint-Saturnin,{},{'ï': 1},{},fruys,Camiran,{},{'t': 1},"{('ï', 'y'): 1}",fruts,Rébénacq,{},{'ï': 1},{}
fruïts,Bergouey,fruts,Sainte-Colome,{},{'ï': 1},{},fruts,Baliros,{},{'ï': 1},{},,,,,
fruïts,Caupenne,fruits,Saint-Aubin,{},{},"{('ï', 'i'): 1}",fruyts,Hauriet,{},{},"{('ï', 'y'): 1}",fruts,Gelos,{},{'ï': 1},{}
fruts,Doazit,fruits,Fontet,{'i': 1},{},{},fruïts,Toulouzette,{'ï': 1},{},{},fruts,Pau-Ouest-bis,{},{},{}
fruyts,Hauriet,fruïts,Caupenne,{},{},"{('y', 'ï'): 1}",fruts,Lahosse,{},{'y': 1},{},fruts,Jurançon,{},{'y': 1},{}
fruts,Lahosse,fruts,Saint-Romain-et-Saint-Clément,{},{},{},fruts,Larbey,{},{},{},fruyts,Hauriet,{'y': 1},{},{}
fruts,Larbey,fruts,Lahosse,{},{},{},fruts,Bourdettes,{},{},{},fruts,Maylis,{},{},{}
fruts,Maylis,frui,Mescoules,{},{'s': 1},"{('t', 'i'): 1}",fruts,Haut-de-Bosdarros,{},{},{},fruts,Larbey,{},{},{}
fruyts,Mugron-bis,ruïtes,Nerbis,{'e': 1},{'f': 1},"{('y', 'ï'): 1}",fruts,Came,{},{'y': 1},{},fruts,Saint-Faust,{},{'y': 1},{}
fruïts,Mugron,fruts,Narcastet,{},{'ï': 1},{},fruts,Buzy,{},{'ï': 1},{},ruïtes,Nerbis,{'e': 1},{'f': 1},{}
ruïtes,Nerbis,fruts,Mauvezin-d'Armagnac,{'f': 1},"{'ï': 1, 'e': 1}",{},fruyts,Mugron-bis,{'f': 1},{'e': 1},"{('ï', 'y'): 1}",fruïts,Mugron,{'f': 1},{'e': 1},{}
fruits,Saint-Aubin,fruts,Biran,{},{'i': 1},{},fruïts,Caupenne,{},{},"{('i', 'ï'): 1}",fruïts,Toulouzette,{},{},"{('i', 'ï'): 1}"
fruïts,Toulouzette,fruts,Doazit,{},{'ï': 1},{},fruyts,Biscarosse-bis,{},{},"{('ï', 'y'): 1}",fruits,Saint-Aubin,{},{},"{('ï', 'i'): 1}"
fruyts,Biscarosse-bis,fruits,Fontet,{},{},"{('y', 'i'): 1}",fruïts,Toulouzette,{},{},"{('y', 'ï'): 1}",,,,,
fruïts,Biscarosse,fruts,Belmont,{},{'ï': 1},{},fruts,Doumy,{},{'ï': 1},{},ruythes,Gastes,"{'h': 1, 'e': 1}",{'f': 1},"{('ï', 'y'): 1}"
ruythes,Gastes,fruts,Pontacq,{'f': 1},"{'y': 1, 'h': 1, 'e': 1}",{},fruïts,Biscarosse,{'f': 1},"{'h': 1, 'e': 1}","{('y', 'ï'): 1}",,,,,
fruts,Parentis-en-Born,fruts,Misson,{},{},{},fruts,Sainte-Eulalie-en-Born,{},{},{},,,,,
fruts,Sainte-Eulalie-en-Born,fruts,Parentis-en-Born,{},{},{},fruts,Bélus,{},{},{},,,,,
fruts,Sanguinet,fruts,Ychoux,{},{},{},fruts,Nay,{},{},{},fruits,Nontronneau,{'i': 1},{},{}
fruts,Ychoux,fruyts,Blanquefort,{'y': 1},{},{},fruts,Sanguinet,{},{},{},fruts,Bélus,{},{},{}
fruts,Bélus,fruts,Sainte-Eulalie-en-Born,{},{},{},fruts,Ychoux,{},{},{},fruts,Gavarret-sur-Aulouste,{},{},{}
fruts,Cauneille,fruts,Saint-Saud-Lacoussière,{},{},{},fruts,Peyrehorade,{},{},{},,,,,
fruts,Hastingues,fruts,Réjaumont,{},{},{},fruts,Navailles-Angos,{},{},{},fruts,Port-de-Lanne,{},{},{}
fruts,Oeyregave,fruts,Pimbo,{},{},{},fruyts,Orthevielle,{'y': 1},{},{},,,,,
fruts,Orist,fruïts,Saint-Étienne-d'Orthe,{'ï': 1},{},{},fruyts,Orthevielle,{'y': 1},{},{},frutss,Peyrehorade-bis,{'s': 1},{},{}
fruyts,Orthevielle,fruts,Orist,{},{'y': 1},{},fruts,Oeyregave,{},{'y': 1},{},fruts,Pey,{},{'y': 1},{}
fruts,Pey,fruts,Sainte-Radegonde,{},{},{},fruts,Port-de-Lanne,{},{},{},fruyts,Orthevielle,{'y': 1},{},{}
frutss,Peyrehorade-bis,fruts,Peyrehorade,{},{'s': 1},{},fruits,Gomer,{'i': 1},{'s': 1},{},fruts,Orist,{},{'s': 1},{}
fruts,Peyrehorade,fruts,Cauneille,{},{},{},frutss,Peyrehorade-bis,{'s': 1},{},{},fruts,Port-de-Lanne,{},{},{}
fruts,Port-de-Lanne,fruts,Pey,{},{},{},fruts,Hastingues,{},{},{},fruts,Peyrehorade,{},{},{}
ruyte,Saint-Cricq-du-Gave,fruto,Bidache-bis,{'f': 1},{'y': 1},"{('e', 'o'): 1}",fruïts,Saint-Étienne-d'Orthe,{'f': 1},{},"{('y', 'ï'): 1, ('e', 's'): 1}",,,,,
fruïts,Saint-Étienne-d'Orthe,ruyte,Saint-Cricq-du-Gave,{},{'f': 1},"{('ï', 'y'): 1, ('s', 'e'): 1}",fruts,Orist,{},{'ï': 1},{},fruts,Hours,{},{'ï': 1},{}
fruïts,Saint-Lon-les-Mines,fruts,Saint-Martin-de-Goyne,{},{'ï': 1},{},fruyt,Branne-bis,{},{'s': 1},"{('ï', 'y'): 1}",fruyts,Sorde-l'Abbaye,{},{},"{('ï', 'y'): 1}"
fruyts,Sorde-l'Abbaye,fruïts,Saint-Lon-les-Mines,{},{},"{('y', 'ï'): 1}",früyts,Gironde-sur-Dropt-bis,{},{},"{('u', 'ü'): 1}",fruyts,Belhade,{},{},{}
fruyts,Belhade,fruyts,Sorde-l'Abbaye,{},{},{},frui,Eymet,{},"{'t': 1, 's': 1}","{('y', 'i'): 1}",,,,,
fruyts,Biganon,fruts,Viven,{},{'y': 1},{},fruts,Avensac,{},{'y': 1},{},fruyts,Liposthey,{},{},{}
